image_name,class_name,block_index,hex_color,r,g,b,coords,delta
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,1,#b3b3b3,179,179,179,"(172, 170, 187, 179)",168.0089283341811
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,2,#b9b9b9,185,185,185,"(646, 167, 662, 175)",178.40123317959436
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,3,#bababa,186,186,186,"(361, 169, 376, 177)",180.13328398716322
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,4,#a5a5a5,165,165,165,"(77, 171, 93, 179)",143.76021702821683
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,5,#c0c0c0,192,192,192,"(456, 169, 472, 176)",190.5255888325765
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,6,#c1c1c1,193,193,193,"(346, 131, 359, 136)",192.25763964014538
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,7,#b5b5b5,181,181,181,"(252, 132, 264, 137)",171.47302994931886
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,8,#b2b2b2,178,178,178,"(157, 133, 169, 138)",166.27687752661222
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,9,#bcbcbc,188,188,188,"(551, 168, 568, 176)",183.597385602301
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,10,#bfbfbf,191,191,191,"(442, 131, 454, 136)",188.79353802500762
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,11,#c0c0c0,192,192,192,"(537, 130, 549, 136)",190.5255888325765
251010_131955_0000083637_CAM1_NG_bmp.rf.29e9d996207a46d2ec31aeb946d37a00.jpg,qblock,0,#585858,88,88,88,"(266, 79, 283, 88)",10.392304845413264
251010_131955_0000083637_CAM1_NG_bmp.rf.29e9d996207a46d2ec31aeb946d37a00.jpg,qblock,1,#4f4f4f,79,79,79,"(172, 80, 188, 88)",5.196152422706632
251010_131955_0000083637_CAM1_NG_bmp.rf.29e9d996207a46d2ec31aeb946d37a00.jpg,qblock,3,#545454,84,84,84,"(78, 80, 94, 89)",3.4641016151377544
251010_131955_0000083637_CAM1_NG_bmp.rf.29e9d996207a46d2ec31aeb946d37a00.jpg,qblock,4,#515151,81,81,81,"(552, 77, 568, 85)",1.7320508075688772
251010_131955_0000083637_CAM1_NG_bmp.rf.29e9d996207a46d2ec31aeb946d37a00.jpg,qblock,5,#5d5d5d,93,93,93,"(361, 78, 378, 87)",19.05255888325765
251010_131955_0000083637_CAM1_NG_bmp.rf.29e9d996207a46d2ec31aeb946d37a00.jpg,qblock,6,#525252,82,82,82,"(268, 306, 284, 314)",0.0
251010_131955_0000083637_CAM1_NG_bmp.rf.29e9d996207a46d2ec31aeb946d37a00.jpg,qblock,8,#5c5c5c,92,92,92,"(457, 77, 473, 86)",17.320508075688775
251010_131955_0000083637_CAM1_NG_bmp.rf.29e9d996207a46d2ec31aeb946d37a00.jpg,qblock,10,#555555,85,85,85,"(458, 305, 475, 314)",5.196152422706632
251010_131955_0000083637_CAM1_NG_bmp.rf.29e9d996207a46d2ec31aeb946d37a00.jpg,qblock,14,#5b5b5b,91,91,91,"(363, 305, 379, 314)",15.588457268119896
251010_131955_0000083637_CAM1_NG_bmp.rf.29e9d996207a46d2ec31aeb946d37a00.jpg,qblock,15,#4b4b4b,75,75,75,"(649, 304, 665, 312)",12.12435565298214
251010_131955_0000083637_CAM1_NG_bmp.rf.29e9d996207a46d2ec31aeb946d37a00.jpg,qblock,16,#4f4f4f,79,79,79,"(80, 306, 96, 315)",5.196152422706632
251010_131955_0000083637_CAM1_NG_bmp.rf.29e9d996207a46d2ec31aeb946d37a00.jpg,qblock,20,#585858,88,88,88,"(647, 76, 663, 85)",10.392304845413264
251010_131955_0000083637_CAM1_NG_bmp.rf.29e9d996207a46d2ec31aeb946d37a00.jpg,qblock,22,#595959,89,89,89,"(173, 306, 190, 315)",12.12435565298214
251010_131955_0000083637_CAM1_NG_bmp.rf.29e9d996207a46d2ec31aeb946d37a00.jpg,qblock,23,#5c5c5c,92,92,92,"(553, 304, 570, 313)",17.320508075688775
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,0,#4e4e4e,78,78,78,"(647, 80, 663, 88)",6.928203230275509
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,1,#515151,81,81,81,"(268, 310, 284, 318)",1.7320508075688772
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,2,#5a5a5a,90,90,90,"(267, 82, 283, 91)",13.856406460551018
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,3,#5c5c5c,92,92,92,"(172, 83, 188, 91)",17.320508075688775
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,4,#5b5b5b,91,91,91,"(552, 80, 568, 89)",15.588457268119896
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,5,#515151,81,81,81,"(458, 309, 474, 317)",1.7320508075688772
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,6,#5e5e5e,94,94,94,"(362, 81, 378, 90)",20.784609690826528
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,7,#565656,86,86,86,"(457, 81, 473, 89)",6.928203230275509
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,8,#595959,89,89,89,"(363, 309, 379, 318)",12.12435565298214
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,10,#505050,80,80,80,"(174, 310, 190, 318)",3.4641016151377544
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,11,#474747,71,71,71,"(649, 308, 665, 316)",19.05255888325765
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,12,#525252,82,82,82,"(554, 308, 570, 317)",0.0
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,20,#474747,71,71,71,"(78, 84, 94, 93)",19.05255888325765
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,23,#484848,72,72,72,"(80, 310, 96, 319)",17.320508075688775
251107_231924_0000096907_CAM1_NG_bmp.rf.41cdde0a1ef3936df61a936d48de2daa.jpg,incorrect qblock,0,#b0b0b0,176,176,176,"(266, 170, 281, 178)",162.81277591147446
251107_231924_0000096907_CAM1_NG_bmp.rf.41cdde0a1ef3936df61a936d48de2daa.jpg,incorrect qblock,1,#b0b0b0,176,176,176,"(172, 170, 187, 178)",162.81277591147446
251107_231924_0000096907_CAM1_NG_bmp.rf.41cdde0a1ef3936df61a936d48de2daa.jpg,incorrect qblock,2,#b5b5b5,181,181,181,"(646, 167, 662, 175)",171.47302994931886
251107_231924_0000096907_CAM1_NG_bmp.rf.41cdde0a1ef3936df61a936d48de2daa.jpg,incorrect qblock,3,#a1a1a1,161,161,161,"(77, 171, 93, 179)",136.8320137979413
251107_231924_0000096907_CAM1_NG_bmp.rf.41cdde0a1ef3936df61a936d48de2daa.jpg,incorrect qblock,4,#bdbdbd,189,189,189,"(456, 169, 472, 177)",185.32943640986986
251107_231924_0000096907_CAM1_NG_bmp.rf.41cdde0a1ef3936df61a936d48de2daa.jpg,incorrect qblock,5,#b4b4b4,180,180,180,"(252, 132, 264, 137)",169.74097914175
251107_231924_0000096907_CAM1_NG_bmp.rf.41cdde0a1ef3936df61a936d48de2daa.jpg,incorrect qblock,6,#bcbcbc,188,188,188,"(361, 169, 376, 177)",183.597385602301
251107_231924_0000096907_CAM1_NG_bmp.rf.41cdde0a1ef3936df61a936d48de2daa.jpg,incorrect qblock,7,#bdbdbd,189,189,189,"(347, 131, 359, 136)",185.32943640986986
251107_231924_0000096907_CAM1_NG_bmp.rf.41cdde0a1ef3936df61a936d48de2daa.jpg,incorrect qblock,8,#bbbbbb,187,187,187,"(551, 168, 568, 176)",181.86533479473212
251107_231924_0000096907_CAM1_NG_bmp.rf.41cdde0a1ef3936df61a936d48de2daa.jpg,incorrect qblock,9,#b2b2b2,178,178,178,"(157, 133, 170, 138)",166.27687752661222
251107_231924_0000096907_CAM1_NG_bmp.rf.41cdde0a1ef3936df61a936d48de2daa.jpg,incorrect qblock,10,#bbbbbb,187,187,187,"(442, 131, 454, 136)",181.86533479473212
251010_132055_0000083829_CAM1_NG_bmp.rf.bdd161d34586fd3c8f44bfe2b4a8e6bc.jpg,qblock,0,#5e5e5e,94,94,94,"(265, 79, 281, 88)",20.784609690826528
251010_132055_0000083829_CAM1_NG_bmp.rf.bdd161d34586fd3c8f44bfe2b4a8e6bc.jpg,qblock,1,#515151,81,81,81,"(360, 79, 376, 87)",1.7320508075688772
251010_132055_0000083829_CAM1_NG_bmp.rf.bdd161d34586fd3c8f44bfe2b4a8e6bc.jpg,qblock,2,#494949,73,73,73,"(77, 81, 93, 90)",15.588457268119896
251010_132055_0000083829_CAM1_NG_bmp.rf.bdd161d34586fd3c8f44bfe2b4a8e6bc.jpg,qblock,3,#585858,88,88,88,"(171, 80, 187, 89)",10.392304845413264
251010_132055_0000083829_CAM1_NG_bmp.rf.bdd161d34586fd3c8f44bfe2b4a8e6bc.jpg,qblock,7,#606060,96,96,96,"(550, 77, 567, 86)",24.24871130596428
251010_132055_0000083829_CAM1_NG_bmp.rf.bdd161d34586fd3c8f44bfe2b4a8e6bc.jpg,qblock,8,#555555,85,85,85,"(361, 305, 377, 314)",5.196152422706632
251010_132055_0000083829_CAM1_NG_bmp.rf.bdd161d34586fd3c8f44bfe2b4a8e6bc.jpg,qblock,9,#5c5c5c,92,92,92,"(266, 305, 282, 314)",17.320508075688775
251010_132055_0000083829_CAM1_NG_bmp.rf.bdd161d34586fd3c8f44bfe2b4a8e6bc.jpg,qblock,11,#515151,81,81,81,"(456, 305, 473, 313)",1.7320508075688772
251010_132055_0000083829_CAM1_NG_bmp.rf.bdd161d34586fd3c8f44bfe2b4a8e6bc.jpg,qblock,12,#5e5e5e,94,94,94,"(455, 78, 472, 87)",20.784609690826528
251010_132055_0000083829_CAM1_NG_bmp.rf.bdd161d34586fd3c8f44bfe2b4a8e6bc.jpg,qblock,13,#464646,70,70,70,"(647, 304, 663, 312)",20.784609690826528
251010_132055_0000083829_CAM1_NG_bmp.rf.bdd161d34586fd3c8f44bfe2b4a8e6bc.jpg,qblock,15,#4e4e4e,78,78,78,"(78, 305, 94, 315)",6.928203230275509
251010_132055_0000083829_CAM1_NG_bmp.rf.bdd161d34586fd3c8f44bfe2b4a8e6bc.jpg,qblock,21,#505050,80,80,80,"(552, 304, 568, 313)",3.4641016151377544
251010_132055_0000083829_CAM1_NG_bmp.rf.bdd161d34586fd3c8f44bfe2b4a8e6bc.jpg,qblock,22,#585858,88,88,88,"(645, 77, 662, 85)",10.392304845413264
251010_115849_0000080435_CAM1_NG_bmp.rf.86ba6bb34567216df123557a0cf207e6.jpg,qblock,0,#606060,96,96,96,"(269, 89, 285, 98)",24.24871130596428
251010_115849_0000080435_CAM1_NG_bmp.rf.86ba6bb34567216df123557a0cf207e6.jpg,qblock,1,#565656,86,86,86,"(82, 90, 98, 100)",6.928203230275509
251010_115849_0000080435_CAM1_NG_bmp.rf.86ba6bb34567216df123557a0cf207e6.jpg,qblock,2,#6a6a6a,106,106,106,"(363, 88, 379, 97)",41.569219381653056
251010_115849_0000080435_CAM1_NG_bmp.rf.86ba6bb34567216df123557a0cf207e6.jpg,qblock,3,#5e5e5e,94,94,94,"(270, 316, 286, 325)",20.784609690826528
251010_115849_0000080435_CAM1_NG_bmp.rf.86ba6bb34567216df123557a0cf207e6.jpg,qblock,4,#636363,99,99,99,"(458, 88, 474, 97)",29.444863728670914
251010_115849_0000080435_CAM1_NG_bmp.rf.86ba6bb34567216df123557a0cf207e6.jpg,qblock,5,#5f5f5f,95,95,95,"(649, 87, 665, 95)",22.516660498395403
251010_115849_0000080435_CAM1_NG_bmp.rf.86ba6bb34567216df123557a0cf207e6.jpg,qblock,8,#676767,103,103,103,"(554, 87, 570, 96)",36.373066958946424
251010_115849_0000080435_CAM1_NG_bmp.rf.86ba6bb34567216df123557a0cf207e6.jpg,qblock,12,#626262,98,98,98,"(364, 316, 381, 325)",27.712812921102035
251010_115849_0000080435_CAM1_NG_bmp.rf.86ba6bb34567216df123557a0cf207e6.jpg,qblock,14,#505050,80,80,80,"(176, 316, 192, 325)",3.4641016151377544
251010_115849_0000080435_CAM1_NG_bmp.rf.86ba6bb34567216df123557a0cf207e6.jpg,qblock,15,#4f4f4f,79,79,79,"(175, 90, 191, 99)",5.196152422706632
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,0,#acacac,172,172,172,"(266, 170, 281, 178)",155.88457268119896
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,1,#adadad,173,173,173,"(172, 170, 187, 179)",157.61662348876783
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,2,#b8b8b8,184,184,184,"(646, 167, 662, 175)",176.6691823720255
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,3,#b7b7b7,183,183,183,"(361, 169, 376, 177)",174.9371315644566
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,4,#b6b6b6,182,182,182,"(346, 132, 359, 136)",173.20508075688772
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,5,#9d9d9d,157,157,157,"(77, 171, 93, 179)",129.9038105676658
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,6,#c3c3c3,195,195,195,"(456, 168, 472, 176)",195.72174125528312
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,7,#ababab,171,171,171,"(252, 133, 264, 137)",154.1525218736301
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,8,#b7b7b7,183,183,183,"(551, 168, 568, 176)",174.9371315644566
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,9,#bbbbbb,187,187,187,"(537, 130, 550, 136)",181.86533479473212
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,10,#acacac,172,172,172,"(157, 133, 169, 138)",155.88457268119896
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,11,#bcbcbc,188,188,188,"(442, 131, 454, 136)",183.597385602301
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,12,#b3b3b3,179,179,179,"(632, 130, 644, 135)",168.0089283341811
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,13,#b2b2b2,178,178,178,"(159, 360, 171, 365)",166.27687752661222
251107_231656_0000096416_CAM1_NG_bmp.rf.b5776d8fe9db18db51404f1bfe2e9a90.jpg,incorrect qblock,14,#bcbcbc,188,188,188,"(254, 360, 266, 365)",183.597385602301
251107_231812_0000096669_CAM1_NG_bmp.rf.5743852c9b286e6de8718f01f7fcb48b.jpg,incorrect qblock,0,#b6b6b6,182,182,182,"(266, 169, 281, 178)",173.20508075688772
251107_231812_0000096669_CAM1_NG_bmp.rf.5743852c9b286e6de8718f01f7fcb48b.jpg,incorrect qblock,1,#afafaf,175,175,175,"(172, 170, 187, 178)",161.0807251039056
251107_231812_0000096669_CAM1_NG_bmp.rf.5743852c9b286e6de8718f01f7fcb48b.jpg,incorrect qblock,2,#b6b6b6,182,182,182,"(646, 166, 662, 175)",173.20508075688772
251107_231812_0000096669_CAM1_NG_bmp.rf.5743852c9b286e6de8718f01f7fcb48b.jpg,incorrect qblock,3,#9c9c9c,156,156,156,"(77, 171, 93, 179)",128.17175976009693
251107_231812_0000096669_CAM1_NG_bmp.rf.5743852c9b286e6de8718f01f7fcb48b.jpg,incorrect qblock,4,#c3c3c3,195,195,195,"(456, 168, 472, 176)",195.72174125528312
251107_231812_0000096669_CAM1_NG_bmp.rf.5743852c9b286e6de8718f01f7fcb48b.jpg,incorrect qblock,5,#b5b5b5,181,181,181,"(361, 169, 376, 177)",171.47302994931886
251107_231812_0000096669_CAM1_NG_bmp.rf.5743852c9b286e6de8718f01f7fcb48b.jpg,incorrect qblock,6,#bfbfbf,191,191,191,"(346, 131, 359, 136)",188.79353802500762
251107_231812_0000096669_CAM1_NG_bmp.rf.5743852c9b286e6de8718f01f7fcb48b.jpg,incorrect qblock,7,#adadad,173,173,173,"(157, 133, 169, 137)",157.61662348876783
251107_231812_0000096669_CAM1_NG_bmp.rf.5743852c9b286e6de8718f01f7fcb48b.jpg,incorrect qblock,8,#b1b1b1,177,177,177,"(252, 132, 263, 137)",164.54482671904336
251107_231812_0000096669_CAM1_NG_bmp.rf.5743852c9b286e6de8718f01f7fcb48b.jpg,incorrect qblock,9,#b8b8b8,184,184,184,"(442, 131, 454, 136)",176.6691823720255
251107_231812_0000096669_CAM1_NG_bmp.rf.5743852c9b286e6de8718f01f7fcb48b.jpg,incorrect qblock,10,#bcbcbc,188,188,188,"(551, 167, 568, 176)",183.597385602301
251107_231812_0000096669_CAM1_NG_bmp.rf.5743852c9b286e6de8718f01f7fcb48b.jpg,incorrect qblock,11,#c0c0c0,192,192,192,"(536, 130, 549, 135)",190.5255888325765
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,0,#b0b0b0,176,176,176,"(266, 170, 281, 178)",162.81277591147446
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,1,#9d9d9d,157,157,157,"(172, 171, 187, 179)",129.9038105676658
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,2,#afafaf,175,175,175,"(361, 170, 376, 177)",161.0807251039056
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,3,#b8b8b8,184,184,184,"(456, 169, 472, 177)",176.6691823720255
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,4,#b2b2b2,178,178,178,"(646, 167, 662, 176)",166.27687752661222
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,5,#b3b3b3,179,179,179,"(346, 132, 358, 137)",168.0089283341811
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,6,#b8b8b8,184,184,184,"(551, 168, 568, 176)",176.6691823720255
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,7,#b7b7b7,183,183,183,"(537, 131, 550, 136)",174.9371315644566
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,8,#929292,146,146,146,"(77, 171, 93, 179)",110.85125168440814
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,9,#acacac,172,172,172,"(251, 133, 264, 138)",155.88457268119896
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,10,#afafaf,175,175,175,"(632, 131, 644, 136)",161.0807251039056
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,11,#afafaf,175,175,175,"(442, 132, 454, 136)",161.0807251039056
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,12,#969696,150,150,150,"(157, 134, 169, 138)",117.77945491468365
251107_231612_0000096271_CAM1_NG_bmp.rf.7679f116d71c80d7422934dffca85e50.jpg,incorrect qblock,13,#a1a1a1,161,161,161,"(159, 360, 171, 365)",136.8320137979413
251010_070225_0000043589_CAM1_NG_bmp.rf.16e950395b1ac4d609be67d17b6a1b28.jpg,qblock,0,#515151,81,81,81,"(554, 61, 570, 70)",1.7320508075688772
251010_070225_0000043589_CAM1_NG_bmp.rf.16e950395b1ac4d609be67d17b6a1b28.jpg,qblock,1,#5a5a5a,90,90,90,"(363, 62, 380, 71)",13.856406460551018
251010_070225_0000043589_CAM1_NG_bmp.rf.16e950395b1ac4d609be67d17b6a1b28.jpg,qblock,2,#575757,87,87,87,"(364, 290, 381, 299)",8.660254037844387
251010_070225_0000043589_CAM1_NG_bmp.rf.16e950395b1ac4d609be67d17b6a1b28.jpg,qblock,3,#565656,86,86,86,"(268, 63, 285, 72)",6.928203230275509
251010_070225_0000043589_CAM1_NG_bmp.rf.16e950395b1ac4d609be67d17b6a1b28.jpg,qblock,4,#515151,81,81,81,"(458, 62, 475, 70)",1.7320508075688772
251010_070225_0000043589_CAM1_NG_bmp.rf.16e950395b1ac4d609be67d17b6a1b28.jpg,qblock,6,#494949,73,73,73,"(649, 61, 665, 69)",15.588457268119896
251010_070225_0000043589_CAM1_NG_bmp.rf.16e950395b1ac4d609be67d17b6a1b28.jpg,qblock,7,#474747,71,71,71,"(460, 290, 476, 298)",19.05255888325765
251010_070225_0000043589_CAM1_NG_bmp.rf.16e950395b1ac4d609be67d17b6a1b28.jpg,qblock,9,#5e5e5e,94,94,94,"(269, 290, 286, 299)",20.784609690826528
251010_070225_0000043589_CAM1_NG_bmp.rf.16e950395b1ac4d609be67d17b6a1b28.jpg,qblock,10,#535353,83,83,83,"(555, 289, 572, 298)",1.7320508075688772
251010_070225_0000043589_CAM1_NG_bmp.rf.16e950395b1ac4d609be67d17b6a1b28.jpg,qblock,11,#4f4f4f,79,79,79,"(175, 291, 192, 299)",5.196152422706632
251010_070225_0000043589_CAM1_NG_bmp.rf.16e950395b1ac4d609be67d17b6a1b28.jpg,qblock,14,#464646,70,70,70,"(650, 289, 666, 297)",20.784609690826528
251010_070225_0000043589_CAM1_NG_bmp.rf.16e950395b1ac4d609be67d17b6a1b28.jpg,qblock,18,#4e4e4e,78,78,78,"(174, 64, 190, 73)",6.928203230275509
251107_232313_0000097667_CAM1_NG_bmp.rf.3fa5064b6b71c0ccddc1861a03edaa26.jpg,incorrect qblock,0,#b4b4b4,180,180,180,"(266, 170, 281, 178)",169.74097914175
251107_232313_0000097667_CAM1_NG_bmp.rf.3fa5064b6b71c0ccddc1861a03edaa26.jpg,incorrect qblock,1,#b6b6b6,182,182,182,"(172, 170, 187, 178)",173.20508075688772
251107_232313_0000097667_CAM1_NG_bmp.rf.3fa5064b6b71c0ccddc1861a03edaa26.jpg,incorrect qblock,2,#a3a3a3,163,163,163,"(77, 171, 93, 179)",140.29611541307906
251107_232313_0000097667_CAM1_NG_bmp.rf.3fa5064b6b71c0ccddc1861a03edaa26.jpg,incorrect qblock,3,#b5b5b5,181,181,181,"(646, 167, 662, 175)",171.47302994931886
251107_232313_0000097667_CAM1_NG_bmp.rf.3fa5064b6b71c0ccddc1861a03edaa26.jpg,incorrect qblock,4,#c1c1c1,193,193,193,"(457, 168, 472, 176)",192.25763964014538
251107_232313_0000097667_CAM1_NG_bmp.rf.3fa5064b6b71c0ccddc1861a03edaa26.jpg,incorrect qblock,5,#c4c4c4,196,196,196,"(346, 131, 359, 136)",197.45379206285202
251107_232313_0000097667_CAM1_NG_bmp.rf.3fa5064b6b71c0ccddc1861a03edaa26.jpg,incorrect qblock,6,#bababa,186,186,186,"(361, 169, 376, 177)",180.13328398716322
251107_232313_0000097667_CAM1_NG_bmp.rf.3fa5064b6b71c0ccddc1861a03edaa26.jpg,incorrect qblock,7,#b7b7b7,183,183,183,"(252, 132, 264, 137)",174.9371315644566
251107_232313_0000097667_CAM1_NG_bmp.rf.3fa5064b6b71c0ccddc1861a03edaa26.jpg,incorrect qblock,8,#b0b0b0,176,176,176,"(157, 133, 169, 138)",162.81277591147446
251107_232313_0000097667_CAM1_NG_bmp.rf.3fa5064b6b71c0ccddc1861a03edaa26.jpg,incorrect qblock,9,#bebebe,190,190,190,"(442, 131, 454, 136)",187.06148721743875
251107_232313_0000097667_CAM1_NG_bmp.rf.3fa5064b6b71c0ccddc1861a03edaa26.jpg,incorrect qblock,10,#c5c5c5,197,197,197,"(537, 130, 550, 136)",199.18584287042088
251107_232313_0000097667_CAM1_NG_bmp.rf.3fa5064b6b71c0ccddc1861a03edaa26.jpg,incorrect qblock,11,#c1c1c1,193,193,193,"(551, 167, 568, 176)",192.25763964014538
251015_020550_0000434667_CAM1_OK_bmp.rf.92cca60379cb31fa92ab4c1caa83b17f.jpg,qblock,0,#5d5d5d,93,93,93,"(645, 59, 662, 68)",19.05255888325765
251015_020550_0000434667_CAM1_OK_bmp.rf.92cca60379cb31fa92ab4c1caa83b17f.jpg,qblock,1,#424242,66,66,66,"(172, 289, 188, 297)",27.712812921102035
251015_020550_0000434667_CAM1_OK_bmp.rf.92cca60379cb31fa92ab4c1caa83b17f.jpg,qblock,2,#505050,80,80,80,"(265, 62, 281, 71)",3.4641016151377544
251015_020550_0000434667_CAM1_OK_bmp.rf.92cca60379cb31fa92ab4c1caa83b17f.jpg,qblock,3,#484848,72,72,72,"(171, 63, 186, 71)",17.320508075688775
251015_020550_0000434667_CAM1_OK_bmp.rf.92cca60379cb31fa92ab4c1caa83b17f.jpg,qblock,4,#525252,82,82,82,"(266, 288, 282, 297)",0.0
251015_020550_0000434667_CAM1_OK_bmp.rf.92cca60379cb31fa92ab4c1caa83b17f.jpg,qblock,5,#3d3d3d,61,61,61,"(77, 64, 92, 72)",36.373066958946424
251015_020550_0000434667_CAM1_OK_bmp.rf.92cca60379cb31fa92ab4c1caa83b17f.jpg,qblock,6,#505050,80,80,80,"(550, 60, 566, 68)",3.4641016151377544
251015_020550_0000434667_CAM1_OK_bmp.rf.92cca60379cb31fa92ab4c1caa83b17f.jpg,qblock,7,#3c3c3c,60,60,60,"(77, 289, 93, 298)",38.1051177665153
